region,time,sector,polymer,waste_category,secondary_raw_material,value
North,2050,Commercial & industrial packaging,PS,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,PS-E,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,PVC,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2025,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2030,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2035,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2040,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2045,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2050,Commercial & industrial packaging,PET,Mechanical recycling,Granulate,0.76
North,2020,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,PMMA,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,PC,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,PUR,Mechanical recycling,Granulate,0.6
North,2020,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2025,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2030,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2035,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2040,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2045,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2050,Commercial & industrial packaging,Other Plastics,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2025,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2030,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2035,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2040,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2045,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2050,Building and Construction,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
North,2020,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2025,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2030,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2035,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2040,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2045,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2050,Building and Construction,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
North,2020,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2025,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2030,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2035,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2040,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2045,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2050,Building and Construction,PP,Mechanical recycling,Granulate,0.7
North,2020,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PS,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PS-E,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PVC,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2025,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2030,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2035,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2040,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2045,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2050,Building and Construction,PET,Mechanical recycling,Granulate,0.5
North,2020,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,"ABS, SAN",Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PMMA,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PC,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,Other Thermoplastics,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,PUR,Mechanical recycling,Granulate,0.6
North,2020,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2025,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2030,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2035,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2040,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2045,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2050,Building and Construction,Other Plastics,Mechanical recycling,Granulate,0.6
North,2020,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2025,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2030,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2035,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2040,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2045,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2050,EPS ETICS,PS-E,Mechanical recycling,Granulate,0.6
North,2020,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2025,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2030,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2035,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2040,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2045,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2050,EPS flat roof,PS-E,Mechanical recycling,Granulate,0.6
North,2020,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2025,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2030,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2035,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2040,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2045,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2050,EPS flooring,PS-E,Mechanical recycling,Granulate,0.6
North,2020,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2025,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2030,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2035,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2040,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2045,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2050,EPS perimeter,PS-E,Mechanical recycling,Granulate,0.6
North,2020,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2025,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2030,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2035,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2040,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2045,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2050,EPS others in B&C,PS-E,Mechanical recycling,Granulate,0.6
North,2020,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2025,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2030,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2035,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2040,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2045,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2050,PVC pipes,PVC,Mechanical recycling,Granulate,0.6
North,2020,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2025,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2030,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2035,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2040,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2045,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2050,PVC profiles,PVC,Mechanical recycling,Granulate,0.6
North,2020,PVC others in B&C,PVC,Mechanical recycling,Granulate,0.6
